gene,logFC_base,pvalue_base,padj_base,logFC_immune_adj,pvalue_immune_adj,padj_immune_adj,symbol,hit_partition,sig_base,sig_immune_adj,delta_log10_p
ENSG00000149260.18,0.0125532549627668,0.565482783936238,0.851646890118305,0.0106329200933261,0.626779107870552,0.900596873135792,CAPN5,candidate_tumour_intrinsic,FALSE,FALSE,-0.0446951244937027
ENSG00000149262.17,-0.00439624332383435,0.631611564362191,0.878507604788865,-0.00253615665381022,0.780798210570409,0.949164048162099,INTS4,candidate_tumour_intrinsic,FALSE,FALSE,-0.0920887363111121
ENSG00000149269.10,0.00990560206576156,0.58332073789097,0.857853906232446,0.00653769502898667,0.715462732598736,0.931515447682304,PAK1,candidate_tumour_intrinsic,FALSE,FALSE,-0.0886796004264811
ENSG00000149273.15,-0.0200131564511781,0.181464698886137,0.589867943135586,-0.0208936887753718,0.164256263100582,0.643026944914588,RPS3,candidate_tumour_intrinsic,FALSE,FALSE,0.0432702141814103
ENSG00000149289.11,0.0295955890035808,0.279154119125279,0.678196088655835,0.0197032434619368,0.454733052202355,0.834137173914071,ZC3H12C,candidate_tumour_intrinsic,FALSE,FALSE,-0.211912481410685
ENSG00000149292.17,-0.00481144549460837,0.786358553273792,0.932939845331342,-0.000489154306139666,0.977807253435962,0.99547901994325,TTC12,candidate_tumour_intrinsic,FALSE,FALSE,-0.0946326395651721
ENSG00000149294.17,0.203336830006172,0.0278998678979947,0.341713732288089,0.138988945039996,0.0797103015622737,0.5387848231856,NCAM1,candidate_tumour_intrinsic,FALSE,FALSE,-0.455912305213927
ENSG00000149305.7,0.424928832315926,0.0290842363704869,0.345923301675721,0.478220594103607,0.0147291235602486,0.39532465232211,HTR3B,candidate_tumour_intrinsic,FALSE,FALSE,0.295480760128624
ENSG00000149308.17,0.018593728233038,0.209625065119154,0.61805147365248,0.0194679802146857,0.192858520078995,0.669368176481218,NPAT,candidate_tumour_intrinsic,FALSE,FALSE,0.0362043806940711
ENSG00000149311.19,0.0128195189550024,0.307720248136221,0.700785248341395,0.0115127777583567,0.362143373015652,0.788076071091999,ATM,candidate_tumour_intrinsic,FALSE,FALSE,-0.0707244683398285
ENSG00000149313.11,-0.0069336126782076,0.540403172189936,0.8401603994284,-0.00617213068528786,0.587746902372401,0.88596740007507,AASDHPPT,candidate_tumour_intrinsic,FALSE,FALSE,-0.0364724592374329
ENSG00000149328.15,0.0678836599475377,0.644488398594828,0.882724849452278,0.0284741055076634,0.836598967255418,0.964343461130561,GLB1L2,candidate_tumour_intrinsic,FALSE,FALSE,-0.113302220082168
ENSG00000149346.15,0.0337629621592792,0.0122409804954414,0.261025071994802,0.0382840433788332,0.00367949235460495,0.308332336607578,SLX4IP,candidate_tumour_intrinsic,FALSE,FALSE,0.522028301070333
ENSG00000149357.10,-0.0151783005212054,0.200021061308744,0.608498549485586,-0.0172934116824291,0.143536570929276,0.62237680631229,LAMTOR1,candidate_tumour_intrinsic,FALSE,FALSE,0.144113160527566
ENSG00000149380.12,0.0653484876604765,0.31549800322749,0.706873074703725,0.0625594378248621,0.311714350624174,0.759647571976967,P4HA3,candidate_tumour_intrinsic,FALSE,FALSE,0.00523981828537434
ENSG00000149403.13,0.0681490683449383,0.640499395963294,0.881135697460906,0.0348358926914573,0.807230574177655,0.9569760858151,GRIK4,candidate_tumour_intrinsic,FALSE,FALSE,-0.100478878105686
ENSG00000149418.11,0.00126021963675827,0.976104417014912,0.993371772268407,-0.00306301322850092,0.941971340884048,0.988225317940844,ST14,candidate_tumour_intrinsic,FALSE,FALSE,0.0154585882718469
ENSG00000149428.19,0.000229124423047365,0.989218474594823,0.996788146400418,-0.00084743220005209,0.960303683428057,0.991595043969022,HYOU1,candidate_tumour_intrinsic,FALSE,FALSE,0.0128836239406893
ENSG00000149451.18,0.0832854112613037,0.348591444893586,0.729617251136443,-0.00272363666435183,0.973821716687931,0.994952996609164,ADAM33,candidate_tumour_intrinsic,FALSE,FALSE,-0.446162730811069
ENSG00000149452.16,0.14021330548719,0.506295580190294,0.824274893278658,0.160902585898561,0.448880659123364,0.831222678566798,SLC22A8,candidate_tumour_intrinsic,FALSE,FALSE,0.0522732427405259
ENSG00000149474.14,0.0175175646140107,0.199075208353412,0.608080456423985,0.0239417339272978,0.0694954392911792,0.525269479458003,KAT14,candidate_tumour_intrinsic,FALSE,FALSE,0.457060874425371
ENSG00000149476.16,-0.00835813852230012,0.744033882168714,0.917721738124162,-0.00535855926398533,0.833967843809565,0.96419673697326,TKFC,candidate_tumour_intrinsic,FALSE,FALSE,-0.0495565922987425
ENSG00000149480.7,-0.00103085476196035,0.894135529286915,0.970064310471604,-0.00384794615460931,0.608278309644888,0.891793892049723,MTA2,candidate_tumour_intrinsic,FALSE,FALSE,0.167301021904379
ENSG00000149483.12,-0.000693395351445077,0.954406002022535,0.987541399287633,-0.00283377745305656,0.814833141864334,0.958968445723281,TMEM138,candidate_tumour_intrinsic,FALSE,FALSE,0.0686644770111619
ENSG00000149485.19,0.0103947571448107,0.772876381156024,0.928098193767095,0.0144071089614077,0.689731204755692,0.922455326866347,FADS1,candidate_tumour_intrinsic,FALSE,FALSE,0.0494301608620333
ENSG00000149489.9,-0.0355687893024851,0.208582643920422,0.617281710551831,-0.0474483806246008,0.0817688649416079,0.542069569189561,ROM1,candidate_tumour_intrinsic,FALSE,FALSE,0.406690198900637
ENSG00000149499.12,0.00361243326245474,0.724803676312025,0.911578625150803,0.0010269945243197,0.919415056733999,0.984678122497849,EML3,candidate_tumour_intrinsic,FALSE,FALSE,-0.103291224184079
ENSG00000149503.13,0.0389964972664036,0.0720456885992951,0.444765605878676,0.0468548779435146,0.0294554234824944,0.453025505543513,INCENP,candidate_tumour_intrinsic,FALSE,FALSE,0.388442725624134
ENSG00000149527.18,0.0263065143493317,0.739228780153657,0.916307785580845,0.0195983553087163,0.765131277795218,0.943399840846916,PLCH2,candidate_tumour_intrinsic,FALSE,FALSE,-0.0149570890603937
ENSG00000149531.15,0.0636733707014425,0.0879339220856118,0.472211931938485,0.0662431975904055,0.0773369002922547,0.535627001080373,,candidate_tumour_intrinsic,FALSE,FALSE,0.055769682961643
ENSG00000149532.16,0.00732498531643949,0.429030332409959,0.783952614069343,0.00986895973741478,0.276403663801326,0.734167681926042,CPSF7,candidate_tumour_intrinsic,FALSE,FALSE,0.19094420243023
ENSG00000149534.9,0.431742106346113,0.010474705211117,0.249608163309332,0.436396720714492,0.00670410269032789,0.339598895355107,MS4A2,candidate_tumour_intrinsic,FALSE,FALSE,0.193801151497516
ENSG00000149541.10,-0.0303080521772884,0.0484383817423813,0.396260955877598,-0.0321482382747082,0.0370757178515947,0.471158974361726,B3GAT3,candidate_tumour_intrinsic,FALSE,FALSE,0.116100057058279
ENSG00000149547.15,-0.0247807320569616,0.0584114818677128,0.417700714369208,-0.026084449367582,0.0466839774774,0.490400938149732,EI24,candidate_tumour_intrinsic,FALSE,FALSE,0.097330373332648
ENSG00000149548.15,-0.0404895650311688,0.194181385476704,0.60125568571702,-0.0199992215795506,0.486144075220135,0.848628363724638,CCDC15,candidate_tumour_intrinsic,FALSE,FALSE,-0.398557401809447
ENSG00000149554.13,0.00764284949574722,0.791600710138166,0.935155004129783,0.0217870317317635,0.442562606991806,0.828956933171482,CHEK1,candidate_tumour_intrinsic,FALSE,FALSE,0.252531458412633
ENSG00000149557.14,-0.0170143416486944,0.643935234676675,0.882461143765118,-0.0415303859065602,0.187899866046341,0.665222639597922,FEZ1,candidate_tumour_intrinsic,FALSE,FALSE,0.53491571885963
ENSG00000149564.12,-0.0116985283309936,0.526254650779982,0.833352964482841,-0.019202915600261,0.254422138974563,0.715633540629038,ESAM,candidate_tumour_intrinsic,FALSE,FALSE,0.315641047449197
ENSG00000149571.12,0.0904985786466322,0.453752759490268,0.797577551330774,0.0480623680416911,0.683351663255633,0.920769735174967,KIRREL3,candidate_tumour_intrinsic,FALSE,FALSE,-0.17782497660787
ENSG00000149573.9,0.0131308325276297,0.53875671024719,0.839609907639401,0.0120685005334365,0.573755171720557,0.882270148116231,MPZL2,candidate_tumour_intrinsic,FALSE,FALSE,-0.027333920844912
ENSG00000149577.16,-0.0117316203938693,0.355710031823349,0.73494323492163,-0.0110114447666451,0.387919751683681,0.800835618451236,SIDT2,candidate_tumour_intrinsic,FALSE,FALSE,-0.0376457796655357
ENSG00000149582.16,0.0425687410250324,0.360294080766323,0.738019647009255,0.0522051852248818,0.260884161037588,0.720968915464873,TMEM25,candidate_tumour_intrinsic,FALSE,FALSE,0.140209414460382
ENSG00000149591.17,0.00457724499253894,0.863080090353348,0.959774838632651,-0.00824440504288465,0.713353131844258,0.930894096309421,TAGLN,candidate_tumour_intrinsic,FALSE,FALSE,0.0827465260908359
ENSG00000149596.7,0.0931464134926239,0.214568879703318,0.622668027526217,0.0550115326200488,0.406104447491746,0.810676760293989,JPH2,candidate_tumour_intrinsic,FALSE,FALSE,-0.277071012042188
ENSG00000149599.15,0.0539911082486829,0.593235463497838,0.86249625590038,-0.0280110748261209,0.764512407050951,0.943325044270535,DUSP15,candidate_tumour_intrinsic,FALSE,FALSE,-0.110157432675192
ENSG00000149600.12,-0.00664771382644607,0.675051658702087,0.894136035619346,-0.00844869990230997,0.597424708740156,0.888861017501219,COMMD7,candidate_tumour_intrinsic,FALSE,FALSE,0.0530538282113402
ENSG00000149633.12,0.27921687105882,0.00250859191617053,0.173923293174769,0.130543360238971,0.0827677757207128,0.543205051578779,KIAA1755,candidate_tumour_intrinsic,FALSE,FALSE,-1.51843126579973
ENSG00000149634.4,-0.00503129270283277,0.915353927274005,0.9758038506085,0.0325944536275084,0.412326275918385,0.814808472943766,SPATA25,candidate_tumour_intrinsic,FALSE,FALSE,0.346348037646119
ENSG00000149636.16,0.0175970998581702,0.251916012242462,0.657012444849314,0.0243164964080809,0.101276109529888,0.568598622690086,DSN1,candidate_tumour_intrinsic,FALSE,FALSE,0.39574876313438
ENSG00000149639.15,0.0604346576049606,0.00317771863813317,0.183406576907259,0.0579490332567221,0.00494548365794743,0.327094929612094,MTCL2,candidate_tumour_intrinsic,FALSE,FALSE,-0.192093329871095
ENSG00000149646.12,0.0435175379214691,0.446011740607076,0.793416603952693,0.0689196418774245,0.225884960647836,0.69411359107248,CNBD2,candidate_tumour_intrinsic,FALSE,FALSE,0.295458974341951
ENSG00000149654.11,0.0463850339449732,0.84409700614156,0.952768740261867,0.0860631462466218,0.716331955674222,0.931803126949023,CDH22,candidate_tumour_intrinsic,FALSE,FALSE,0.0712780343772559
ENSG00000149657.20,0.00618421430584294,0.578190766049069,0.85634900268106,0.0130011369941964,0.203584302773966,0.679708808366187,LSM14B,candidate_tumour_intrinsic,FALSE,FALSE,0.453326862541856
ENSG00000149658.18,0.00583208319030053,0.461620689592582,0.802425574452009,0.007025306460469,0.37514698905617,0.795192410480826,YTHDF1,candidate_tumour_intrinsic,FALSE,FALSE,0.0900838002941072
ENSG00000149679.11,0.0342186695840071,0.0846383554589204,0.467349679858071,0.0443274857731448,0.0232452148536249,0.430975222462787,CABLES2,candidate_tumour_intrinsic,FALSE,FALSE,0.561233651653672
ENSG00000149716.13,0.0235244905748232,0.288408528634718,0.686218063144837,0.0269446224535392,0.224181976442297,0.69411359107248,LTO1,candidate_tumour_intrinsic,FALSE,FALSE,0.109407405228942
