pathway,pval,padj,log2err,ES,NES,size,leadingEdge
HALLMARK_GLYCOLYSIS,0.0737070955219137,0.111677417457445,0.287805130535564,-0.244108905399958,-1.1608378415804,193,LHX9|TFF3|CENPA|ABCB6|GPC3|GALK1|PC|G6PD|B3GAT3|TALDO1|ARTN|STMN1|TKTL1|FAM162A|P4HA1|DEPDC1|SPAG4|MIOX|SLC25A10|EFNA3|AURKA|ALDH7A1|HAX1|GMPPB|PPFIA4|SAP30|CDK1|NSDHL|PSMC4|PLOD1|B4GALT7|ALDOB|GMPPA|POLR3K|B4GALT2|BIK|ANGPTL4|KIF20A|GLRX|P4HA2|NOL3|AK4|SOD1|ENO1|LHPP|DPYSL4|ME1|ALG1|TXN|SDC1|B3GALT6|MERTK|RRAGD|CYB5A|ANKZF1|SDC2|RARS1|PFKFB1|MPI|STC2|NASP|HMMR|GYS2|AKR1A1|MDH1
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0976890756302521,0.143660405338606,0.142901149386948,0.333985934197221,1.21998958348567,192,SLC24A3|EGR3|TPBG|OLFM1|CCN5|PGR|FOXC1|TFPI2|OVOL2|LAMC2|TFAP2C|HR|FOS|CXCL14|LTF|CXCL12|KRT19|MYOF|ABCA3|NPY1R|PDLIM3|TRIM29|GJB3|DUSP2|PRKAR2B|TIAM1|MAPK13|AREG|TJP3|TMPRSS3|TPSAB1|HSPB8|RPS6KA2|ALDH3B1|EEIG1|PRSS23|BCL2|NBL1|SCNN1A|RAB31|RET|CYP26B1|CD44|CCND1|NRIP1|CHST8
HALLMARK_HYPOXIA,0.101997896950578,0.145711281357969,0.139599673451922,0.332591902269806,1.2154868315129,193,DCN|IL6|TPBG|CCN5|GPC4|HOXB9|ADORA2B|SLC6A6|SRPX|FOS|LXN|CHST3|HS3ST1|TGFB3|VLDLR|PFKFB3|COL5A1|STC1|ACKR3|AMPD3|PLAC8|HAS1|SLC2A3|PYGM|BGN|AKAP12|PFKP|ETS1|NOCT|TIPARP|EDN2|IDS|BCL2|B4GALNT2|PPARGC1A|KLF7|HK2|PAM|HMOX1|KLHL24|ATF3|CDKN1A|PLAUR|CXCR4|CDKN1C|EGFR|ATP7A|F3|MAP3K1|TNFAIP3|ZFP36|MT1E|CAVIN1|SDC3|ZNF292|CHST2|RORA|FOSL2
HALLMARK_KRAS_SIGNALING_DN,0.128094725511302,0.17790934098792,0.124434168630393,0.33483857866781,1.20505400979036,147,RGS11|EDAR|NTF3|KRT15|CD207|BMPR1B|TNNI3|TEX15|RYR2|SIDT1|IFI44L|CD80|SLC5A5|KRT5|NPHS1|TGFB2|CD40LG|EFHD1|KCNMB1|CACNA1F|RYR1|RSAD2|KLHDC8A|GDNF|BTG2|MFSD6|EDN2|NOS1|CPEB3|MACROH2A2|CACNG1|LFNG|CLDN16|HTR1D|GP1BA|EDN1|THNSL2|SLC6A14|CNTFR|SKIL|ZNF112|PDCD1|SYNPO|ZC2HC1C|KCND1|IFNG|KRT13|TENM2|PDE6B|CHST2|TCL1A|SGK1|TENT5C|TAS2R4|PRKN|PNMT|FGFR3
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.21340782122905,0.288388947606825,0.0940503465727813,0.334662748249064,1.15055924448009,97,LAMP3|IFI44L|SELL|EPSTI1|IFITM1|GMPR|RSAD2|ELF1|SAMD9|SAMD9L|IFI30|CCRL2|CMPK2|HERC6|PLSCR1|USP18|NCOA7|CXCL10|CSF1|RTP4|IFIT3|TMEM140|HELZ2|TDRD7|PROCR|IFIT2|IFI44|CXCL11|TRIM5|IL7|LPAR6|DDX60|IRF2|EIF2AK2
HALLMARK_COMPLEMENT,0.257352941176471,0.338622291021672,0.0802023444698144,0.305052983643884,1.11430280245574,192,IL6|TFPI2|GZMK|CXCL1|PLA2G4A|GATA3|RASGRP1|OLR1|CR1|LTF|ZFPM2|PLAT|CD40LG|TIMP2|KCNIP3|CTSV|DOCK10|GNB4|CDH13|GNG2|LCP2|PIK3R5|CTSH|APOBEC3F|COL4A2|DGKH|PDP1|PIK3CG|PLA2G7|ADAM9|F8|C9|GP1BA|DGKG|PLAUR|S100A9|APOA4|CCL5|PPP2CB|PLSCR1|JAK2|F3|CD46|TNFAIP3|LCK|NOTCH4|SH2B3|DOCK9|PLEK|CTSS|DUSP6|CR2|DYRK2|USP8
HALLMARK_ANDROGEN_RESPONSE,0.276595744680851,0.354609929078014,0.0797705918628453,0.322421270445477,1.11033375135294,99,ALDH1A3|PMEPA1|BMPR1B|SPDEF|GUCY1A1|INPP4B|KRT19|LIFR|CDK6|TMPRSS2|AKAP12|STEAP4|MAP7|CCND1|ADAMTS1|MAK|CDC14B|ITGAV|ABHD2|MAF|TSC22D1|PTK2B|SGK1|ZMIZ1|ARID5B|GSR|NKX3-1|PDLIM5|PIAS1|RPS6KA3|HOMER2|ELK4|NCOA4
HALLMARK_COAGULATION,0.329411764705882,0.411764705882353,0.271288554688953,-0.227026381351353,-1.03984869834525,132,APOC2|MMP1|MASP2|PROZ|APOC1|HRG|MEP1A|C2|CPN1|TF|PROC|TMPRSS6|HNF4A|APOA1|APOC3|S100A1|CPQ|S100A13|MMP9|HMGCS2|F2|F12|F9|F10|MST1|ITIH1|PEF1|CPB2|CASP9|DPP4|FGA|SERPINC1|HPN|FGG|ACOX2|C8G
HALLMARK_SPERMATOGENESIS,0.396416573348264,0.483434845546664,0.0617054053637523,0.302309346521666,1.04166299515641,100,NPY5R|GPR182|MEP1B|JAM3|CFTR|TNNI3|ART3|CAMK4|ADCYAP1|CCT6B|MLF1|PACRG|GRM8|SHE|NPHP1|GFI1|NOS1|MAP7
HALLMARK_UV_RESPONSE_UP,0.517684887459807,0.616291532690247,0.0472587336673259,0.274082733338212,0.988762465107387,154,IL6|OLFM1|FOSB|EPCAM|NTRK3|NPTXR|NPTX2|RASGRP1|FOS|TCHH|FGF18|CHRNA5|PDLIM3|CTSV|PLCL1|KCNH2|HTR7|NR4A1|BTG2|MSX1|FMO1|RET|CXCL2|AQP3|SLC6A8|HMOX1|ATF3
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.62037037037037,0.721360895779501,0.170932335370056,-0.211409829523513,-0.927822173258417,102,GNGT1|SFN|FGF22|E2F1|PIN1|AKT1S1|CALR|HRAS|CDK1|DDIT3|TRIB3|CSNK2B|NFKBIB|SQSTM1|ECSIT|TSC2|PPP1CA
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.707070707070707,0.803489439853076,0.0404934829859503,0.278829310626729,0.854437278688934,41,FZD1|CCND2|FZD8|DLL1|WNT5B|ADAM17|JAG1|NOTCH4|LEF1|NOTCH1|HEY2|TP53|PTCH1|NKD1
HALLMARK_PANCREAS_BETA_CELLS,0.7375,0.819444444444445,0.0985499803531691,-0.24572054789324,-0.824322915652858,28,SCGN|CHGA|ABCC8
HALLMARK_PROTEIN_SECRETION,0.894500561167228,0.97228321866003,0.0230827802358481,0.224214630809059,0.766944777689288,94,SSPN|ICA1|ATP1A1|PAM|DOP1A|EGFR|M6PR|ATP7A|STX7|SCRN1|RAB22A|RAB9A|MON2|GALC|USO1|RPS6KA3|CAV2|ADAM10|ARFIP1|ABCA1|COG2|CLN5|RAB14|AP1G1|DNM1L|VPS4B|CLCN3|BET1|SNAP23|LAMP2|OCRL|IGF2R|TMX1|SEC22B|SCAMP1|STX12|AP2B1|VAMP3|SEC24D|COPB1|ARFGEF2|RAB5A|NAPG|SEC31A
HALLMARK_ADIPOGENESIS,0.96078431372549,1,0.20207170902116,-0.176938155588212,-0.841413410500971,193,APOE|GPX4|TALDO1|UQCR10|CDKN2C|NDUFB7|TST|SLC25A10|PEMT|SNCG|CHCHD10|SULT1A1|SLC25A1|GPX3|DGAT1|CD36|COX8A|CD151|TKT|ECH1|UQCRQ|UQCR11|NDUFAB1|SLC5A6|ANGPTL4|CYC1|SDHB|QDPR|SOD1|ME1|SCARB1|PREB|NMT1|ELMOD3|ALDH2|RTN3|DECR1|LIPE|C3|ABCB8|ESRRA|UQCRC1|SAMM50|ATP5PO|COX6A1|COQ5|PIM3|CMBL|PEX14
HALLMARK_P53_PATHWAY,0.982161594963274,1,0.0120226641890431,0.185521635738118,0.67850675601261,194,TGFA|H2AC25|FOS|F2R|TCHH|LIF|CCND2|KIF13B|TP63|PTPN14|HBEGF|CDH13|ERCC5|PHLDA3|RGS16|PTPRE|POM121|RB1|BTG2|FAS|IFI30|TNNI1|DGKA|APAF1|KLF4|APP|IRAG2|HMOX1|CCNK|ATF3|CDKN1A|RALGDS|PLK3|ITGB4|INHBB|ZMAT3|TSC22D1|NOTCH1|MXD1|TP53|PLK2|CDKN2AIP|CSRNP2
HALLMARK_HEME_METABOLISM,1,1,0.0114177828322783,0.147260624715501,0.534231951142133,180,ACKR1|MBOAT2|CA1|ADD2|SNCA|TMCC2|ENDOD1|ANK1|SPTB|TAL1|SMOX|BTG2|AGPAT4|FBXO34|TRIM10|AQP3|FOXJ2|TSPAN5|DMTN|SLC6A8|SLC30A1|OSBP2|BMP2K|SYNJ1|RNF19A|TENT5C|SPTA1|MFHAS1|DAAM1|RAP1GAP|KDM7A|XPO7|BNIP3L|FOXO3|NCOA4|ARHGEF12|TMEM9B|TNRC6B|LMO2|GYPC|DCUN1D1|SLC25A37|CDR2|MYL4|TNS1|BPGM|PICALM|CLCN3|RHCE|KLF3|SLC11A2|MAP2K3|VEZF1|GAPVD1|SLC10A3|LAMP2
HALLMARK_MITOTIC_SPINDLE,1,1,0.0101263868834473,0.122927205257452,0.449786552265778,195,SHROOM2|TIAM1|ARHGEF3|ARHGAP5|HOOK3|RAPGEF5|OPHN1|DOCK2|NCK2|FGD6|RASAL2|ABR|CLIP2|LATS1|PCM1|CNTRL|PREX1|ARAP3|RICTOR|RASA1|FGD4|SORBS2|SYNPO|ARHGAP29|PALLD|RABGAP1|ABI1|RASA2|EPB41L2|KIF3C|EZR|SMC4|STK38L|DLG1|NOTCH2|PDLIM5|MYO1E|FSCN1|ARHGAP27|CDC42BPA|PKD2|VCL|KIF20B|ARHGEF12|AKAP13|NF1|WASL|NIN|ROCK1|TSC1|PCGF5|CEP72|PAFAH1B1|FARP1|FBXO5|BCL2L11|GEMIN4|DOCK4|ECT2|KIF5B|ARHGEF7
