gene,logFC,AveExpr,t,pvalue,padj,B
ENSG00000196177.13,-0.0171165414663048,6.45796484205089,-0.740543920988236,0.459628481365274,0.750684597323391,-7.2617114546629
ENSG00000180855.16,0.0138671885154988,5.53639624941016,0.740479957683896,0.459667212285138,0.750684597323391,-6.27755207350906
ENSG00000118197.14,-0.0102266896598144,6.05720507548798,-0.740465337654977,0.459676065231023,0.750684597323391,-7.05646704028906
ENSG00000258792.4,-0.079220611859857,4.56635455343547,-0.740375782186155,0.459730296337837,0.750684597323391,-5.30002885256056
ENSG00000082516.9,-0.00706514316246538,6.0557478379175,-0.74031651395184,0.459766188722477,0.750684597323391,-7.05392293841155
ENSG00000213397.10,-0.0490895089255633,4.60708976746153,-0.740315054052493,0.459767072846146,0.750684597323391,-5.34845903149152
ENSG00000117713.20,0.00816933825278803,6.27042282459482,0.740213960320045,0.459828298135812,0.750684597323391,-7.22377235521542
ENSG00000220785.7,0.0195307825823219,5.5161476479989,0.740210188082974,0.459830582800562,0.750684597323391,-6.25706511644746
ENSG00000136827.12,-0.00777616283379323,6.19914971522267,-0.740010232322853,0.459951695649834,0.750684597323391,-7.1839129278796
ENSG00000133134.12,-0.0845309770603174,5.18443493943477,-0.739957146412534,0.459983852707504,0.750684597323391,-6.07371000023331
ENSG00000110047.18,0.00804497155961873,6.23318232017622,0.739952942589193,0.459986399248745,0.750684597323391,-7.20660516941031
ENSG00000108091.11,0.0066340720409746,6.17576048128356,0.739916995036205,0.460008175446491,0.750684597323391,-7.17406732036634
ENSG00000165417.12,0.00794726010015209,6.1430349801927,0.739900631049773,0.460018088563885,0.750684597323391,-7.14901860868977
ENSG00000118785.14,-0.0501507986073672,6.26510089263698,-0.739896506227665,0.460020587353311,0.750684597323391,-7.18241692637646
ENSG00000117010.17,0.0191221781084813,5.80191479485902,0.739823382499248,0.460064886483116,0.750685791562279,-6.667923328323
ENSG00000230565.1,0.0796525185274034,4.25864217519947,0.739773091058057,0.460095354964622,0.750685791562279,-5.21872286669254
ENSG00000102984.15,0.0295160397651515,5.28368813659079,0.739697021898379,0.460141442733129,0.750700588671369,-6.01079285690267
ENSG00000113600.11,-0.105640809451264,5.99122224019902,-0.739622545022632,0.460186568306664,0.750713813747152,-6.87541004126838
ENSG00000224237.1,0.161789895422679,3.12140677707629,0.739505107105375,0.460257729053989,0.750769505106648,-4.87957441592824
ENSG00000170871.12,0.00810082768098704,6.24859445341914,0.73937211335237,0.460338323234734,0.750840574026958,-7.21382595738142
ENSG00000115525.18,0.013756123837516,5.98367336398343,0.739204146303212,0.460440122569049,0.750925048285842,-6.97072082210594
ENSG00000240224.1,-0.143529381214799,3.42003379062689,-0.739164465672026,0.46046417355069,0.750925048285842,-4.93196607126891
ENSG00000171456.20,-0.00665472863203237,6.28087281438893,-0.739048175253072,0.460534662858674,0.750930708165903,-7.22584789249407
ENSG00000113522.14,-0.0155845502842148,5.44100423986556,-0.739023016571068,0.460549913564274,0.750930708165903,-6.14195354606436
ENSG00000139117.14,0.0162180505549716,5.91680508594905,0.738972934980103,0.460580272899906,0.750930708165903,-6.87293289968648
ENSG00000151883.19,0.019892492606943,5.91830635131243,0.738873187648854,0.460640742836716,0.750930708165903,-6.86518135975794
ENSG00000227121.2,-0.156983184613608,2.61215892839064,-0.73879352605485,0.460689039380967,0.750930708165903,-4.78192780514741
ENSG00000120549.18,0.0104485182687396,6.16610300749078,0.738792231971416,0.460689823970215,0.750930708165903,-7.16879322950924
